CATEGORY,SUBCATEGORY,BRAND,PRODUCT DESCRIPTION,SERVICE DESCRIPTION,SERVICE CATEGORY,PRODUCT/SERVICE PART NUMBER, MSRP ,DIR Customer Discount % off MSRP, DIR Customer Price* ,AVERAGE BRAND DISCOUNT,Fortinet Discount Category,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM02 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM02-851-02-36," $2,755.86 ",15.00%," $2,360.05 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM02 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM02-851-02-60," $4,593.09 ",15.00%," $3,933.41 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM02 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM02-248-02-12," $1,399.80 ",15.00%," $1,198.75 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM02 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM02-248-02-36," $3,674.48 ",15.00%," $3,146.73 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM02 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM02-248-02-60," $6,124.13 ",15.00%," $5,244.55 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiMail-VM04,N/A,N/A,FML-VM04," $16,999.00 ",15.00%," $14,557.52 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,"FortiMail-VM04 FortiMail-VM ""virtual appliance"" designed for AWS platform (BYOL). 4 x vCPU cores",N/A,N/A,FML-VM04-AWS," $16,999.00 ",15.00%," $14,557.52 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiMail-VM04 FortiMail-VM virtual appliance designed for MSFT Azure platform (BYOL). 04 x vCPU core,N/A,N/A,FML-VM04-AZ," $16,999.00 ",15.00%," $14,557.52 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM04-642-02-12," $6,799.60 ",15.00%," $5,823.01 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM04-642-02-36," $17,848.95 ",15.00%," $15,285.39 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM04-642-02-60," $29,748.25 ",15.00%," $25,475.66 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM04-643-02-12," $13,599.20 ",15.00%," $11,646.01 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM04-643-02-36," $35,697.90 ",15.00%," $30,570.79 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM04-643-02-60," $59,496.50 ",15.00%," $50,951.32 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM04 FortiGuard AV Services,N/A,N/A,FC-10-0VM04-100-02-12," $3,399.80 ",15.00%," $2,911.50 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM04 FortiGuard AS Service,N/A,N/A,FC-10-0VM04-114-02-12," $3,399.80 ",15.00%," $2,911.50 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM04 FortiSandbox Cloud Service,N/A,N/A,FC-10-0VM04-123-02-12," $3,399.80 ",15.00%," $2,911.50 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM04 FortiGuard Virus Outbreak Protection Service,N/A,N/A,FC-10-0VM04-150-02-12," $1,699.90 ",15.00%," $1,455.75 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM04 Dynamic Adult Image Analysis Service,N/A,N/A,FC-10-0VM04-160-02-12," $4,249.75 ",15.00%," $3,639.38 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM04-851-02-12," $2,549.85 ",15.00%," $2,183.63 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM04-851-02-36," $6,693.36 ",15.00%," $5,732.03 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM04-851-02-60," $11,155.59 ",15.00%," $9,553.37 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM04-248-02-12," $3,399.80 ",15.00%," $2,911.50 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM04-248-02-36," $8,924.48 ",15.00%," $7,642.70 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM04 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM04-248-02-60," $14,874.13 ",15.00%," $12,737.83 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiMail-VM08,N/A,N/A,FML-VM08," $24,999.00 ",15.00%," $21,408.52 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,"FortiMail-VM08 FortiMail-VM ""virtual appliance"" designed for AWS platform (BYOL). 8 x vCPU cores",N/A,N/A,FML-VM08-AWS," $24,999.00 ",15.00%," $21,408.52 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiMail-VM08 FortiMail-VM virtual appliance designed for MSFT Azure platform (BYOL). 08 x vCPU core,N/A,N/A,FML-VM08-AZ," $24,999.00 ",15.00%," $21,408.52 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM08-642-02-12," $9,999.60 ",15.00%," $8,563.41 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM08-642-02-36," $26,248.95 ",15.00%," $22,478.94 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM08-642-02-60," $43,748.25 ",15.00%," $37,464.91 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM08-643-02-12," $19,999.20 ",15.00%," $17,126.81 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM08-643-02-36," $52,497.90 ",15.00%," $44,957.89 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM08-643-02-60," $87,496.50 ",15.00%," $74,929.82 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM08 FortiGuard AV Services,N/A,N/A,FC-10-0VM08-100-02-12," $4,999.80 ",15.00%," $4,281.70 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM08 FortiGuard AS Service,N/A,N/A,FC-10-0VM08-114-02-12," $4,999.80 ",15.00%," $4,281.70 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM08 FortiSandbox Cloud Service,N/A,N/A,FC-10-0VM08-123-02-12," $4,999.80 ",15.00%," $4,281.70 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM08 FortiGuard Virus Outbreak Protection Service,N/A,N/A,FC-10-0VM08-150-02-12," $2,499.90 ",15.00%," $2,140.85 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM08 Dynamic Adult Image Analysis Service,N/A,N/A,FC-10-0VM08-160-02-12," $6,249.75 ",15.00%," $5,352.13 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM08-851-02-12," $3,749.85 ",15.00%," $3,211.28 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM08-851-02-36," $9,843.36 ",15.00%," $8,429.61 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM08-851-02-60," $16,405.59 ",15.00%," $14,049.34 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM08-248-02-12," $4,999.80 ",15.00%," $4,281.70 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM08-248-02-36," $13,124.48 ",15.00%," $11,239.48 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM08 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM08-248-02-60," $21,874.13 ",15.00%," $18,732.46 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiMail-VM16,N/A,N/A,FML-VM16," $32,995.00 ",15.00%," $28,256.09 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,"FortiMail-VM16 FortiMail-VM ""virtual appliance"" designed for AWS platform (BYOL). 16 x vCPU cores",N/A,N/A,FML-VM16-AWS," $32,995.00 ",15.00%," $28,256.09 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiMail-VM16 FortiMail-VM virtual appliance designed for MSFT Azure platform (BYOL). 16 x vCPU core,N/A,N/A,FML-VM16-AZ," $32,995.00 ",15.00%," $28,256.09 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM16-642-02-12," $13,198.00 ",15.00%," $11,302.44 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM16-642-02-36," $34,644.75 ",15.00%," $29,668.90 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM16-642-02-60," $57,741.25 ",15.00%," $49,448.16 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM16-643-02-12," $26,396.00 ",15.00%," $22,604.87 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM16-643-02-36," $69,289.50 ",15.00%," $59,337.80 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM16-643-02-60," $115,482.50 ",15.00%," $98,896.33 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM16 FortiGuard AV Services,N/A,N/A,FC-10-0VM16-100-02-12," $6,599.00 ",15.00%," $5,651.22 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM16 FortiGuard AS Service,N/A,N/A,FC-10-0VM16-114-02-12," $6,599.00 ",15.00%," $5,651.22 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM16 FortiSandbox Cloud Service,N/A,N/A,FC-10-0VM16-123-02-12," $6,599.00 ",15.00%," $5,651.22 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM16 FortiGuard Virus Outbreak Protection Service,N/A,N/A,FC-10-0VM16-150-02-12," $3,299.50 ",15.00%," $2,825.61 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM16 Dynamic Adult Image Analysis Service,N/A,N/A,FC-10-0VM16-160-02-12," $8,248.75 ",15.00%," $7,064.02 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM16-851-02-12," $4,949.25 ",15.00%," $4,238.41 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM16-851-02-36," $12,991.78 ",15.00%," $11,125.84 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM16-851-02-60," $21,652.97 ",15.00%," $18,543.06 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM16-248-02-12," $6,599.00 ",15.00%," $5,651.22 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM16-248-02-36," $17,322.38 ",15.00%," $14,834.45 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM16 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM16-248-02-60," $28,870.63 ",15.00%," $24,724.09 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiMail-VM32,N/A,N/A,FML-VM32," $49,995.00 ",15.00%," $42,814.47 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,"FortiMail-VM32 FortiMail-VM ""virtual appliance"" designed for AWS platform (BYOL). 32 x vCPU cores",N/A,N/A,FML-VM32-AWS," $49,995.00 ",15.00%," $42,814.47 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Perpetual License,Fortinet,FortiMail-VM32 FortiMail-VM virtual appliance designed for MSFT Azure platform (BYOL). 32 x vCPU core,N/A,N/A,FML-VM32-AZ," $49,995.00 ",15.00%," $42,814.47 ",,B,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM32-642-02-12," $19,998.00 ",15.00%," $17,125.79 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM32-642-02-36," $52,494.75 ",15.00%," $44,955.19 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 24x7 FortiCare and FortiGuard Base Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM32-642-02-60," $87,491.25 ",15.00%," $74,925.32 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM32-643-02-12," $39,996.00 ",15.00%," $34,251.57 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM32-643-02-36," $104,989.50 ",15.00%," $89,910.38 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 24x7 FortiCare and FortiGuard Enterprise ATP Bundle Contract,Software Maintenance  + Subscription,FC-10-0VM32-643-02-60," $174,982.50 ",15.00%," $149,850.64 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM32 FortiGuard AV Services,N/A,N/A,FC-10-0VM32-100-02-12," $9,999.00 ",15.00%," $8,562.89 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM32 FortiGuard AS Service,N/A,N/A,FC-10-0VM32-114-02-12," $9,999.00 ",15.00%," $8,562.89 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM32 FortiSandbox Cloud Service,N/A,N/A,FC-10-0VM32-123-02-12," $9,999.00 ",15.00%," $8,562.89 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM32 FortiGuard Virus Outbreak Protection Service,N/A,N/A,FC-10-0VM32-150-02-12," $4,999.50 ",15.00%," $4,281.45 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Software - Term License,Fortinet,FortiMail-VM32 Dynamic Adult Image Analysis Service,N/A,N/A,FC-10-0VM32-160-02-12," $12,498.75 ",15.00%," $10,703.62 ",,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM32-851-02-12," $7,499.25 ",15.00%," $6,422.17 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM32-851-02-36," $19,685.53 ",15.00%," $16,858.20 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 8x5 FortiCare Contract,Software Maintenance ,FC-10-0VM32-851-02-60," $32,809.22 ",15.00%," $28,097.00 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM32-248-02-12," $9,999.00 ",15.00%," $8,562.89 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM32-248-02-36," $26,247.38 ",15.00%," $22,477.60 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,N/A,Fortinet,N/A,FortiMail-VM32 24x7 FortiCare Contract,Software Maintenance ,FC-10-0VM32-248-02-60," $43,745.63 ",15.00%," $37,462.66 ",,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (25 to 100 Mailboxes),N/A,N/A,FC-10-0VM01-414-02-12, $23.00 ,15.00%, $19.70 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (25 to 100 Mailboxes),N/A,N/A,FC-10-0VM01-414-02-36, $60.38 ,15.00%, $51.71 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (25 to 100 Mailboxes),N/A,N/A,FC-10-0VM01-414-02-60, $100.63 ,15.00%, $86.18 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (101 to 1000 Mailboxes),N/A,N/A,FC-10-0VM02-414-02-12, $19.00 ,15.00%, $16.27 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (101 to 1000 Mailboxes),N/A,N/A,FC-10-0VM02-414-02-36, $49.88 ,15.00%, $42.72 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (101 to 1000 Mailboxes),N/A,N/A,FC-10-0VM02-414-02-60, $83.13 ,15.00%, $71.19 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (1001 to 5000 Mailboxes),N/A,N/A,FC-10-0VM04-414-02-12, $14.00 ,15.00%, $11.99 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (1001 to 5000 Mailboxes),N/A,N/A,FC-10-0VM04-414-02-36, $36.75 ,15.00%, $31.47 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (1001 to 5000 Mailboxes),N/A,N/A,FC-10-0VM04-414-02-60, $61.25 ,15.00%, $52.45 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (5001 to 10000 Mailboxes),N/A,N/A,FC-10-0VM08-414-02-12, $12.00 ,15.00%, $10.28 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (5001 to 10000 Mailboxes),N/A,N/A,FC-10-0VM08-414-02-36, $31.50 ,15.00%, $26.98 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (5001 to 10000 Mailboxes),N/A,N/A,FC-10-0VM08-414-02-60, $52.50 ,15.00%, $44.96 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (10000+ Mailboxes),N/A,N/A,FC-10-0VM16-414-02-12, $10.00 ,15.00%, $8.56 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (10000+ Mailboxes),N/A,N/A,FC-10-0VM16-414-02-36, $26.25 ,15.00%, $22.48 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway (10000+ Mailboxes),N/A,N/A,FC-10-0VM16-414-02-60, $43.75 ,15.00%, $37.47 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway Premium (25 to 100 Mailboxes),N/A,N/A,FC-10-0VM01-415-02-12, $28.00 ,15.00%, $23.98 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway Premium (25 to 100 Mailboxes),N/A,N/A,FC-10-0VM01-415-02-36, $73.50 ,15.00%, $62.94 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway Premium (25 to 100 Mailboxes),N/A,N/A,FC-10-0VM01-415-02-60, $122.50 ,15.00%, $104.91 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway Premium (101 to 1000 Mailboxes),N/A,N/A,FC-10-0VM02-415-02-12, $23.00 ,15.00%, $19.70 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway Premium (101 to 1000 Mailboxes),N/A,N/A,FC-10-0VM02-415-02-36, $60.38 ,15.00%, $51.71 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway Premium (101 to 1000 Mailboxes),N/A,N/A,FC-10-0VM02-415-02-60, $100.63 ,15.00%, $86.18 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network Security,Cloud Gateway,Fortinet,FortiMail Cloud - Gateway FortiMail Cloud - Gateway Premium  (1001 to 5000 Mailboxes),N/A,N/A,FC-10-0VM04-415-02-12, $17.00 ,15.00%, $14.56 ,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
